68540059,"Metalmorph",Normal Trap,1
46411259,"Metamorphosis",Normal Spell,1
33767325,"Meteor of Destruction",Normal Spell,1
37580756,"Michizure",Normal Trap,1
18190572,"Micro Ray",Normal Trap,1
7489323,"Milus Radiant",Effect Monster,1
37520316,"Mind Control",Normal Spell,1
15800838,"Mind Crush",Normal Trap,1
1918087,"Minor Goblin Official",Continuous Trap,1
15960641,"Mirage Dragon",Effect Monster,1
41482598,"Mirage of Nightmare",Continuous Spell,1
44095762,"Mirror Force",Normal Trap,1
22359980,"Mirror Wall",Continuous Trap,1
4929256,"Mobius the Frost Monarch",Effect Monster,1
75285069,"Moisture Creature",Effect Monster,1
19384334,"Molten Destruction",Field Spell,1
4732017,"Molten Zombie",Effect Monster,1
43040603,"Monster Gate",Normal Spell,1
83764719,"Monster Reborn",Normal Spell,1
74848038,"Monster Reincarnation",Normal Spell,1
33508719,"Morphing Jar",Flip Effect Monster,1
79106360,"Morphing Jar #2",Flip Effect Monster,1
57839750,"Mother Grizzly",Effect Monster,1
46657337,"Muka Muka",Effect Monster,1
69279219,"My Body as a Shield",Quick-Play Spell,1
1347977,"Mysterious Guard",Flip Effect Monster,1
18161786,"Mystic Plasma Zone",Field Spell,1
47507260,"Mystic Swordsman LV2",Effect Monster,1
74591968,"Mystic Swordsman LV4",Effect Monster,1
83011278,"Mystic Tomato",Effect Monster,1
98745000,"Mystical Knight of Jackal",Effect Monster,1
5318639,"Mystical Space Typhoon",Quick-Play Spell,1
80161395,"Mystik Wok",Quick-Play Spell,1
47355498,"Necrovalley",Field Spell,1
98162242,"Needle Burrower",Effect Monster,1
38411870,"Needle Ceiling",Normal Trap,1
38299233,"Needle Wall",Continuous Trap,1
14315573,"Negate Attack",Counter Trap,1
4335645,"Newdoria",Effect Monster,1
16226786,"Night Assailant",Flip Effect Monster,1
59290628,"Nightmare Horse",Effect Monster,1
81306586,"Nightmare Penguin",Effect Monster,1
54704216,"Nightmare Wheel",Continuous Trap,1
4041838,"Ninja Grandmaster Sasuke",Effect Monster,1
71044499,"Nobleman of Crossout",Normal Spell,1
17449108,"Nobleman of Extermination",Normal Spell,1
65878864,"Nobleman-Eater Bug",Flip Effect Monster,1
19230408,"Offerings to the Doomed",Quick-Play Spell,1
29843091,"Ojama Trio",Normal Trap,1
45141844,"Old Vindictive Magician",Flip Effect Monster,1
39537362,"Ordeal of a Traveler",Continuous Trap,1
74191942,"Painful Choice",Normal Spell,1
73398797,"Paladin of White Dragon",Ritual Effect Monster,1
50152549,"Paralyzing Potion",Equip Spell,1
63356631,"Phoenix Wing Wind Blast",Normal Trap,1
74270067,"Pikeru's Circle of Enchantment",Normal Trap,1
90669991,"Pineapple Blast",Normal Trap,1
88975532,"Pitch-Black Warwolf",Effect Monster,1
35429292,"Pixie Knight",Effect Monster,1
8842266,"Poison of the Old Man",Quick-Play Spell,1
73578229,"Pole Position",Continuous Trap,1
52860176,"Possessed Dark Soul",Effect Monster,1
55144522,"Pot of Greed",Normal Spell,1
70828912,"Premature Burial",Equip Spell,1
91559748,"Prickle Fairy",Effect Monster,1
51371017,"Princess of Tsurugi",Flip Effect Monster,1
76754619,"Pyramid Energy",Quick-Play Spell,1
77044671,"Pyramid Turtle",Effect Monster,1
31440542,"Rafflesia Seduction",Flip Effect Monster,1
90810762,"Raging Flame Sprite",Effect Monster,1
12580477,"Raigeki",Normal Spell,1
4178474,"Raigeki Break",Normal Trap,1
21347810,"Rainbow Flower",Effect Monster,1
31785398,"Ready for Intercepting",Normal Trap,1
33066139,"Reaper of the Cards",Flip Effect Monster,1
58577036,"Reasoning",Normal Spell,1
37576645,"Reckless Greed",Normal Trap,1
2851070,"Reflect Bounder",Effect Monster,1
70821187,"Regenerating Mummy",Effect Monster,1
32807846,"Reinforcement of the Army",Normal Spell,1
17814387,"Reinforcements",Normal Trap,1
64631466,"Relinquished",Ritual Effect Monster,1
22589918,"Reload",Quick-Play Spell,1
51482758,"Remove Trap",Normal Spell,1
14878872,"Rescue Cat",Effect Monster,1
27174286,"Return from the Different Dimension",Normal Trap,1
31709826,"Revival Jam",Effect Monster,1
83555666,"Ring of Destruction",Normal Trap,1
34016756,"Riryoku",Normal Spell,1
70344351,"Riryoku Field",Counter Trap,1
45778932,"Rising Air Current",Field Spell,1
30450531,"Rite of Spirit",Normal Trap,1
90846359,"Rivalry of Warlords",Continuous Trap,1
88279736,"Robbin' Goblin",Continuous Trap,1
93382620,"Rope of Life",Normal Trap,1
46303688,"Roulette Barrel",Effect Monster,1
51452091,"Royal Decree",Continuous Trap,1
16509093,"Royal Keeper",Effect Monster,1
70791313,"Royal Magical Library",Effect Monster,1
93016201,"Royal Oppression",Continuous Trap,1
56058888,"Royal Surrender",Counter Trap,1
72405967,"Royal Tribute",Normal Spell,1
70046172,"Rush Recklessly",Quick-Play Spell,1
42647539,"Ryu-Kishin Clown",Effect Monster,1
30914564,"Sacred Crane",Effect Monster,1
61441708,"Sacred Phoenix of Nephthys",Effect Monster,1
56120475,"Sakuretsu Armor",Normal Trap,1
26202165,"Sangan",Effect Monster,1
16222645,"Sasuke Samurai",Effect Monster,1
64538655,"Sasuke Samurai #4",Effect Monster,1
73915051,"Scapegoat",Quick-Play Spell,1
42071342,"Sea Serpent Warrior of Darkness",Normal Monster,1
27053506,"Secret Barrel",Normal Trap,1
23401840,"Senju of the Thousand Hands",Effect Monster,1
71829750,"Serpentine Princess",Effect Monster,1
2792265,"Servant of Catabolism",Effect Monster,1
3819470,"Seven Tools of the Bandit",Counter Trap,1
9603356,"Shadowknight Archfiend",Effect Monster,1
56830749,"Share the Pain",Normal Spell,1
52097679,"Shield & Sword",Normal Spell,1
60365591,"Shinato's Ark",Ritual Spell,1
86327225,"Shinato, King of a Higher Plane",Ritual Effect Monster,1
95956346,"Shining Angel",Effect Monster,1
95638658,"Shooting Star Bow - Ceal",Equip Spell,1
1995985,"Silent Swordsman LV3",Effect Monster,1
74388798,"Silent Swordsman LV5",Effect Monster,1
73001017,"Silpheed",Effect Monster,1
8131171,"Sinister Serpent",Effect Monster,1
82732705,"Skill Drain",Continuous Trap,1
73752131,"Skilled Dark Magician",Effect Monster,1
46363422,"Skilled White Magician",Effect Monster,1
61370518,"Skull Archfiend of Lightning",Effect Monster,1
126218,"Skull Dice",Normal Trap,1
6733059,"Skull Lair",Continuous Trap,1
5265750,"Skull Mariner",Normal Monster,1
78636495,"Slate Warrior",Flip Effect Monster,1
97169186,"Smashing Ground",Normal Spell,1
45986603,"Snatch Steal",Equip Spell,1
45985838,"Solar Flare Dragon",Effect Monster,1
41420027,"Solemn Judgment",Counter Trap,1
35346968,"Solemn Wishes",Continuous Trap,1
57617178,"Sonic Bird",Effect Monster,1
84696266,"Sonic Duck",Normal Monster,1
68005187,"Soul Exchange",Normal Spell,1
5758500,"Soul Release",Normal Spell,1
92924317,"Soul Resurrection",Continuous Trap,1
77527210,"Soul of Purity and Light",Effect Monster,1
58551308,"Spear Cretin",Flip Effect Monster,1
31553716,"Spear Dragon",Effect Monster,1
42598242,"Special Hurricane",Normal Spell,1
51481927,"Spell Absorption",Continuous Spell,1
1669772,"Spell Purification",Normal Trap,1
29228529,"Spell Reproduction",Normal Spell,1
38275183,"Spell Shield Type-8",Counter Trap,1
18807109,"Spellbinding Circle",Continuous Trap,1
53239672,"Spirit Barrier",Continuous Trap,1
48659020,"Spirit Caller",Flip Effect Monster,1
23205979,"Spirit Reaper",Effect Monster,1
13522325,"Spirit of Flames",Effect Monster,1
15866454,"Spiritualism",Normal Spell,1
8201910,"Star Boy",Effect Monster,1
3510565,"Stealth Bird",Effect Monster,1
13599884,"Steel Scorpion",Effect Monster,1
60764581,"Stray Lambs",Normal Spell,1
41006930,"Strike Ninja",Effect Monster,1
34646691,"Stumbling",Continuous Spell,1
14644902,"Summoner of Illusions",Flip Effect Monster,1
27770341,"Super Rejuvenation",Quick-Play Spell,1
40473581,"Susa Soldier",Spirit Effect Monster,1
41872150,"Swarm of Locusts",Effect Monster,1
15383415,"Swarm of Scarabs",Effect Monster,1
16589042,"Swift Gaia the Fierce Knight",Effect Monster,1
12923641,"Swords of Concealing Light",Continuous Spell,1
72302403,"Swords of Revealing Light",Normal Spell,1
73628505,"Terraforming",Normal Spell,1
35975813,"Terrorking Archfiend",Effect Monster,1
61505339,"The Creator",Effect Monster,1
97093037,"The Creator Incarnate",Effect Monster,1
30606547,"The Dark Door",Continuous Spell,1
93346024,"The Dragon Dwelling in the Cave",Normal Monster,1
65403020,"The End of Anubis",Effect Monster,1
66362965,"The Fiend Megacyber",Effect Monster,1
42829885,"The Forceful Sentry",Normal Spell,1
1525329,"The Hunter with 7 Weapons",Effect Monster,1
3643300,"The Legendary Fisherman",Effect Monster,1
296499,"The Regulation of Tribe",Continuous Trap,1
76305638,"The Rock Spirit",Effect Monster,1
43434803,"The Shallow Grave",Normal Spell,1
99517131,"The Spell Absorbing Life",Normal Trap,1
38479725,"The Trojan Horse",Effect Monster,1
95281259,"The Warrior Returning Alive",Normal Spell,1
6285791,"The Wicked Worm Beast",Effect Monster,1
26205777,"Thestalos the Firestorm Monarch",Effect Monster,1
36361633,"Threatening Roar",Normal Trap,1
70797118,"Thunder Nyan Nyan",Effect Monster,1
91781589,"Thunder of Ruler",Normal Trap,1
35316708,"Time Seal",Normal Trap,1
71625222,"Time Wizard",Effect Monster,1
82003859,"Toll",Continuous Spell,1
79875176,"Toon Cannon Soldier",Toon Effect Monster,1
42386471,"Toon Gemini Elf",Toon Effect Monster,1
15270885,"Toon Goblin Attack Force",Toon Effect Monster,1
89997728,"Toon Table of Contents",Normal Spell,1
71283180,"Tornado Bird",Flip Effect Monster,1
18605135,"Tornado Wall",Continuous Trap,1
53582587,"Torrential Tribute",Normal Trap,1
64697231,"Trap Dustshoot",Normal Trap,1
4206964,"Trap Hole",Normal Trap,1
19252988,"Trap Jammer",Counter Trap,1
46461247,"Trap Master",Flip Effect Monster,1
46918794,"Tremendous Fire",Normal Spell,1
33184167,"Tribe-Infecting Virus",Effect Monster,1
79759861,"Tribute to the Doomed",Normal Spell,1
34853266,"Tsukuyomi",Spirit Effect Monster,1
43586926,"Twin-Headed Behemoth",Effect Monster,1
94568601,"Tyrant Dragon",Effect Monster,1
60806437,"UFO Turtle",Effect Monster,1
67934141,"Ultimate Baseball Kid",Effect Monster,1
80604092,"Ultimate Offering",Continuous Trap,1
22702055,"Umi",Field Spell,1
82999629,"Umiiruka",Field Spell,1
56747793,"United We Stand",Equip Spell,1
70368879,"Upstart Goblin",Normal Spell,1
56387350,"Vampire Baby",Effect Monster,1
53839837,"Vampire Lord",Effect Monster,1
46571052,"Vampiric Orchis",Effect Monster,1
12607053,"Waboku",Normal Trap,1
13945283,"Wall of Illusion",Effect Monster,1
17078030,"Wall of Revealing Light",Continuous Trap,1
38992735,"Wave-Motion Cannon",Continuous Spell,1
15090429,"Whirlwind Prodigy",Effect Monster,1
9786492,"White Dragon Ritual",Ritual Spell,1
15150365,"White Magical Hat",Effect Monster,1
81383947,"White Magician Pikeru",Effect Monster,1
1571945,"White Ninja",Flip Effect Monster,1
77754944,"Widespread Ruin",Normal Trap,1
61166988,"Wild Nature's Release",Normal Spell,1
59744639,"Windstorm of Etaqua",Normal Trap,1
57116033,"Winged Kuriboh",Effect Monster,1
87523462,"Winged Sage Falcos",Effect Monster,1
78010363,"Witch of the Black Forest",Effect Monster,1
80741828,"Witch's Apprentice",Effect Monster,1
76515293,"Xing Zhen Hu",Continuous Trap,1
65622692,"Y-Dragon Head",Union Effect Monster,1
76862289,"Yamata Dragon",Spirit Effect Monster,1
3078576,"Yata-Garasu",Spirit Effect Monster,1
51534754,"Yomi Ship",Effect Monster,1
64500000,"Z-Metal Tank",Union Effect Monster,1
51945556,"Zaborg the Thunder Monarch",Effect Monster,1
83133491,"Zero Gravity",Normal Trap,1
16268841,"Zolga",Effect Monster,1
47693640,"Zombie Tiger",Union Effect Monster,1
